instruction_id,program_semester_id,course_id,class_id,is_required,num_student,num_pass_student,num_fail_student,avg_final_score,instruction_status,instruction_allocate,instruction_time_start,instruction_time_end,last_modified_date,etl_date
458,K15DS_7,120575,99,False,0,0,0,,cannot_open,2022-07-19,2022-08-02,,2022-12-07,2022-12-14
459,K15DS_7,120576,248,False,0,0,0,,cannot_open,2022-08-01,2022-08-11,,2022-12-16,2022-12-23
460,K15DS_7,120576,44,False,0,0,0,,cannot_open,2022-08-01,2022-08-07,,2022-12-12,2022-12-19
461,K15DS_7,120576,348,False,0,0,0,,cannot_open,2022-07-19,2022-08-04,,2022-12-09,2022-12-16
462,K15DS_7,120576,177,False,0,0,0,,cannot_open,2022-07-19,2022-08-12,,2022-12-17,2022-12-24
463,K15DS_7,120576,106,False,0,0,0,,cannot_open,2022-07-20,2022-08-09,,2022-12-14,2022-12-21
464,K15DS_7,120576,355,False,0,0,0,,cannot_open,2022-07-29,2022-08-01,,2022-12-06,2022-12-13
465,K15DS_7,120576,289,False,0,0,0,,cannot_open,2022-07-19,2022-08-12,,2022-12-17,2022-12-24
466,K15DS_8,120585,25,True,70,70,0,7.6,completed,2022-12-27,2023-01-03,2023-05-03,2023-05-10,2023-05-17
467,K15DS_8,120585,50,True,67,67,0,8.4,completed,2022-12-18,2023-01-06,2023-05-06,2023-05-13,2023-05-20
468,K15DS_8,120585,16,True,65,65,0,9.6,completed,2022-12-28,2023-01-15,2023-05-15,2023-05-22,2023-05-29
469,K15DS_8,120585,26,True,63,63,0,9.6,completed,2022-12-22,2023-01-02,2023-05-02,2023-05-09,2023-05-16
470,K15DS_8,120585,64,True,73,73,0,9.2,completed,2022-12-21,2023-01-05,2023-05-05,2023-05-12,2023-05-19
471,K15DS_8,120585,1,True,63,63,0,9.7,completed,2022-12-25,2023-01-12,2023-05-12,2023-05-19,2023-05-26
472,K15DS_8,120584,242,True,350,350,0,9.9,completed,2022-12-30,2023-01-05,2023-05-05,2023-05-12,2023-05-19
473,K15DS_8,120583,185,True,350,350,0,9.9,completed,2022-12-23,2023-01-07,2023-05-07,2023-05-14,2023-05-21
